,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
Age (Ma),,,,,,,,,,,,
104,13.676254363005114,48.34871799770137,95.72846752418141,13.676254363005114,48.34871799770137,95.72846752418141,13.676254363005114,48.34871799770137,95.72846752418141,2.4004223953430355,24.86139967652612,42.04503471742717
105,12.781792825985647,46.230921566146044,93.47720655411806,12.781792825985647,46.230921566146044,93.47720655411806,12.781792825985647,46.230921566146044,93.47720655411806,2.186563299360351,24.64794142998317,41.864261780221426
106,13.1293775903099,45.16878756162563,91.50624437045289,13.1293775903099,45.16878756162563,91.50624437045289,13.1293775903099,45.16878756162563,91.50624437045289,2.7140499816193397,24.8703098858901,41.83787018911694
107,12.560062499515958,44.327189598250236,90.53455679071719,12.560062499515958,44.327189598250236,90.53455679071719,12.560062499515958,44.327189598250236,90.53455679071719,2.508898420329089,24.67934172807832,41.64863170156767
108,11.175195957053333,42.959932877845056,89.41956273661715,11.175195957053333,42.959932877845056,89.41956273661715,11.175195957053333,42.959932877845056,89.41956273661715,2.4771715280130877,24.668322539863603,41.72343826592828
109,5.709453017554054,33.20009507420407,77.4316804205697,5.709453017554054,33.20009507420407,77.4316804205697,5.709453017554054,33.20009507420407,77.4316804205697,2.1077404560218653,24.429632429191983,41.56337305618892
110,5.009170883264645,32.51163610895878,73.01691192642187,5.009170883264645,32.51163610895878,73.01691192642187,5.009170883264645,32.51163610895878,73.01691192642187,1.5048709354978556,23.705693831883607,40.85298729818716
111,2.8531188373245797,30.5351261088162,68.95795453379102,2.8531188373245797,30.5351261088162,68.95795453379102,2.8531188373245797,30.5351261088162,68.95795453379102,-0.042274940803622485,21.80060634739607,39.07275005559053
112,2.6221403753378567,30.114251145748533,66.94687043129194,2.6221403753378567,30.114251145748533,66.94687043129194,2.6221403753378567,30.114251145748533,66.94687043129194,0.9468493020341242,21.742814477825284,38.9539313156324
113,-0.023329788656290873,28.731223685713957,66.25712219700955,-0.023329788656290873,28.731223685713957,66.25712219700955,-0.023329788656290873,28.731223685713957,66.25712219700955,0.3852620671016638,21.108906132222245,38.52550498274816
114,-2.2127341971725087,24.928048704792687,60.72409766651095,-2.2127341971725087,24.928048704792687,60.72409766651095,-2.2127341971725087,24.928048704792687,60.72409766651095,-1.8302084513043795,18.699726806361085,35.983507261281176
115,-0.45662335579862656,26.954660116880603,63.80050039976767,-0.45662335579862656,26.954660116880603,63.80050039976767,-0.45662335579862656,26.954660116880603,63.80050039976767,-1.9210540010508907,18.655182864264916,35.930086863109274
116,-1.182092321169172,26.219191877745814,62.80534275615801,-1.182092321169172,26.219191877745814,62.80534275615801,-1.182092321169172,26.219191877745814,62.80534275615801,-2.469269950526055,17.84522252580733,35.11987428199943
117,-2.6712382755502944,24.86448043438775,61.43768192582468,-2.6712382755502944,24.86448043438775,61.43768192582468,-2.6712382755502944,24.86448043438775,61.43768192582468,-3.8266198803619176,16.41601898312647,33.82670010754057
118,-2.5923037328876646,25.191386689741414,62.736995572653335,-2.5923037328876646,25.191386689741414,62.736995572653335,-2.5923037328876646,25.191386689741414,62.736995572653335,-3.6122242684698946,16.66448994402632,34.32079444319938
119,-2.8839461793261663,25.03116783251484,64.42391252567657,-2.8839461793261663,25.03116783251484,64.42391252567657,-2.8839461793261663,25.03116783251484,64.42391252567657,-3.941107520853656,16.39034703616683,34.14556411739716
120,-3.6066967444763733,24.842724450699627,65.89159639560258,-3.6066967444763733,24.842724450699627,65.89159639560258,-3.6066967444763733,24.842724450699627,65.89159639560258,-4.844507074985614,16.0879796037187,34.35053633939024
121,-2.505044901182046,30.62472824701443,65.31453844607552,-2.505044901182046,30.62472824701443,65.31453844607552,-2.505044901182046,30.62472824701443,65.31453844607552,-9.467983848531304,11.646770520458006,29.958410468527468
122,-2.413043781747213,31.873461418370752,65.91338411299643,-2.413043781747213,31.873461418370752,65.91338411299643,-2.413043781747213,31.873461418370752,65.91338411299643,-9.567799008284695,11.579077924243393,30.083729775908182
